timestamp,end_folder_Training_Size_dd_epochs,K_DL,Error_does_not_fit,Error_model_in_ram,input_features,num_layers,R,hidden_units_list,output_dim,patience,min_delta,max_epochs,initial_epoch,RAM_KB,Flash_MB,CLK_FREQ_MHZ,RAM_HW_KB,Flash_HW_MB,env_name,mean_norm,perc50_norm,perc95_norm,std_norm,mean_quant,perc50_quant,perc95_quant,std_quant,mean_normquant,perc50_normquant,perc95_normquant,std_normquant,mean_invoke,perc50_invoke,perc95_invoke,std_invoke,mean_dequant,perc50_dequant,perc95_dequant,std_dequant,mean_extract,perc50_extract,perc95_extract,std_extract,mean_extract_fast,perc50_extract_fast,perc95_extract_fast,std_extract_fast,mean_tot_latency,perc50_tot_latency,perc95_tot_latency,std_tot_latency,mean_tot_latency_fast,perc50_tot_latency_fast,perc95_tot_latency_fast,std_tot_latency_fast,Rate_OPT_py_load_val,Rate_DL_py_load_val,Rate_OPT_py_load_test,Rate_DL_py_load_test,Rate_DL_py_load_test_tflite,Rate_DL_py_load_test_tflite_mcu,Indmax_OPT_py_load_test[0:5],Indmax_DL_py_load_test[0:5],Indmax_DL_py_load_test_tflite[0:5],Indmax_DL_py_load_test_tflite_mcu[0:5]
24-10-25--13:44,_seed0_grid1200_M3232_Mbar28_30000_ep200,64,0,0,3584,0,32,112 448 448,1024,4,0.001,200,200,124.531,3.802,240.000,320.000,4.000,esp32-s2-saola-tflm-o3                  ,918.152,918.000,926.000,4.783,2092.498,2092.000,2096.000,1.385,2896.477,2896.000,2905.000,4.827,389689.259,389689.000,389709.000,14.037,427.756,427.000,431.000,2.314,184.100,183.000,187.000,1.655,62.931,63.000,66.000,1.035,393311.794,393311.000,393335.000,15.169,392648.695,392648.000,392671.000,15.067,1.789,0.235,1.772796,0.238163,0.235953,0.235929,"[542, 542, 539, 543, 541]","[540, 539, 540, 539, 540]","([539, 539, 540, 539, 539],)","[539, 539, 540, 539, 539]"
24-10-25--13:46,_seed0_grid1200_M3232_Mbar28_30000_ep200,64,0,1,3584,0,32,112 448 448,1024,4,0.001,200,200,124.531,3.802,240.000,320.000,4.000,esp32-s2-saola-tflm-o3-modelinram       ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.789,0.235,1.772796,0.238163,0.235953,0.000000,"[542, 542, 539, 543, 541]","[540, 539, 540, 539, 540]","([539, 539, 540, 539, 539],)","[0, 0, 0, 0, 0]"
24-10-25--14:09,_seed0_grid1200_M3232_Mbar28_30000_ep200,64,0,0,3584,1,32,112 448 448,1024,4,0.001,200,200,124.531,0.798,240.000,320.000,4.000,esp32-s2-saola-tflm-o3                  ,918.329,918.000,926.000,4.766,2090.713,2090.000,2094.000,1.397,2895.446,2895.000,2904.000,4.849,55697.677,55698.000,55703.000,3.356,415.268,415.000,429.000,8.144,185.320,185.000,189.000,1.791,62.064,62.000,65.000,1.046,59307.311,59307.000,59325.000,10.117,58655.192,58655.000,58665.000,6.028,1.789,1.776,1.772796,1.756493,1.756564,1.756564,"[542, 542, 539, 543, 541]","[542, 542, 539, 543, 541]","([542, 542, 539, 543, 541],)","[542, 542, 539, 543, 541]"
24-10-25--14:10,_seed0_grid1200_M3232_Mbar28_30000_ep200,64,0,1,3584,1,32,112 448 448,1024,4,0.001,200,200,124.531,0.798,240.000,320.000,4.000,esp32-s2-saola-tflm-o3-modelinram       ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.789,1.776,1.772796,1.756493,1.756564,0.000000,"[542, 542, 539, 543, 541]","[542, 542, 539, 543, 541]","([542, 542, 539, 543, 541],)","[0, 0, 0, 0, 0]"
24-10-25--14:33,_seed0_grid1200_M3232_Mbar28_30000_ep200,64,0,0,3584,2,32,112 448 448,1024,4,0.001,200,200,124.531,1.186,240.000,320.000,4.000,esp32-s2-saola-tflm-o3                  ,917.190,917.000,925.000,4.771,2090.750,2090.000,2094.000,1.427,2895.438,2895.000,2904.000,4.824,97856.994,97857.000,97861.000,2.830,419.568,419.000,436.000,8.936,185.427,185.000,189.000,1.798,62.045,62.000,65.000,1.035,101469.934,101469.000,101488.000,10.681,100814.481,100815.000,100824.000,5.694,1.789,1.770,1.772796,1.758405,1.758040,1.758108,"[542, 542, 539, 543, 541]","[542, 542, 539, 543, 541]","([542, 542, 539, 543, 541],)","[542, 542, 539, 543, 541]"
24-10-25--14:34,_seed0_grid1200_M3232_Mbar28_30000_ep200,64,0,1,3584,2,32,112 448 448,1024,4,0.001,200,200,124.531,1.186,240.000,320.000,4.000,esp32-s2-saola-tflm-o3-modelinram       ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.789,1.770,1.772796,1.758405,1.758040,0.000000,"[542, 542, 539, 543, 541]","[542, 542, 539, 543, 541]","([542, 542, 539, 543, 541],)","[0, 0, 0, 0, 0]"
24-10-25--14:57,_seed0_grid1200_M3232_Mbar28_30000_ep200,64,0,0,3584,3,32,112 448 448,1024,4,0.001,200,200,124.531,1.390,240.000,320.000,4.000,esp32-s2-saola-tflm-o3                  ,917.105,917.000,925.000,4.819,2090.752,2090.000,2094.000,1.421,2895.478,2896.000,2904.000,4.801,119604.011,119604.000,119609.000,3.663,403.975,402.000,423.000,9.946,184.418,184.000,188.000,1.689,62.053,62.000,65.000,1.019,123200.274,123199.000,123222.000,12.075,122561.554,122561.500,122572.000,6.243,1.789,1.780,1.772796,1.771544,1.771321,1.771375,"[542, 542, 539, 543, 541]","[542, 542, 539, 543, 541]","([542, 542, 539, 543, 541],)","[542, 542, 539, 543, 541]"
24-10-25--14:58,_seed0_grid1200_M3232_Mbar28_30000_ep200,64,0,1,3584,3,32,112 448 448,1024,4,0.001,200,200,124.531,1.390,240.000,320.000,4.000,esp32-s2-saola-tflm-o3-modelinram       ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.789,1.780,1.772796,1.771544,1.771321,0.000000,"[542, 542, 539, 543, 541]","[542, 542, 539, 543, 541]","([542, 542, 539, 543, 541],)","[0, 0, 0, 0, 0]"
